,Open,High,Low,Close
2272,49.89273,49.867603,49.84484,49.903595
2273,49.85127,49.814705,49.817696,49.891407
2274,49.82745,49.787895,49.797646,49.875233
2275,49.79893,49.757378,49.77166,49.851772
2276,49.747555,49.701244,49.726284,49.81249
2277,49.75928,49.717422,49.732445,49.812813
2278,49.843765,49.82371,49.789627,49.84149
2279,49.872704,49.85421,49.816574,49.866486
2280,49.85485,49.82673,49.81075,49.873318
2281,49.98598,49.981678,49.911995,49.943573
2282,50.08714,50.095516,49.997185,50.012375
2283,50.062943,50.0501,49.999496,50.04265
2284,50.05286,50.03293,49.99826,50.050747
2285,50.101597,50.086857,50.04046,50.08626
2286,50.14955,50.139614,50.08235,50.121986
2287,50.246487,50.251724,50.160233,50.18018
2288,50.2415,50.232574,50.172905,50.211544
2289,50.26917,50.252075,50.210712,50.26025
2290,50.42794,50.430237,50.345078,50.369576
2291,50.728977,50.7798,50.585182,50.54667
2292,50.863323,50.916805,50.716026,50.6745
2293,50.852997,50.8735,50.74682,50.748837
2294,50.870403,50.877716,50.780647,50.800167
2295,50.892452,50.895973,50.807392,50.83201
2296,50.824512,50.80132,50.772842,50.83251
2297,50.813988,50.783836,50.77101,50.839836
2298,50.85522,50.83401,50.801033,50.85819
2299,50.835186,50.80666,50.790146,50.856903
2300,50.775852,50.732212,50.74975,50.836258
2301,50.683304,50.62247,50.678772,50.787663
2302,50.63921,50.579796,50.632973,50.739822
2303,50.617916,50.561264,50.60826,50.711376
2304,50.6074,50.55689,50.590103,50.68507
2305,50.617756,50.574024,50.592,50.678043
2306,50.72152,50.702858,50.664364,50.717663
2307,50.713654,50.688942,50.664047,50.725307
2308,50.58133,50.522808,50.57406,50.679516
2309,50.423565,50.337986,50.450256,50.59089
2310,50.44449,50.38352,50.44048,50.548664
2311,50.522823,50.483727,50.491425,50.57099
2312,50.615364,50.59715,50.5578,50.610107
2313,50.69832,50.695763,50.621113,50.653034
2314,50.730278,50.72262,50.65939,50.698177
2315,50.641933,50.602978,50.610188,50.690006
2316,50.61138,50.570057,50.582634,50.665474
2317,50.52388,50.469902,50.511032,50.610268
2318,50.522686,50.4776,50.49875,50.58622
2319,50.560387,50.53044,50.517525,50.58513
2320,50.614338,50.59499,50.558193,50.612
2321,50.69343,50.68514,50.623383,50.66287
2322,50.751972,50.750694,50.673096,50.703526
2323,50.702244,50.67756,50.65262,50.713802
2324,50.644863,50.606415,50.61248,50.691643
2325,50.67935,50.648617,50.637306,50.706398
2326,50.703617,50.67981,50.6529,50.71293
2327,50.737236,50.71924,50.67923,50.73171
2328,50.74059,50.72022,50.685524,50.741142
2329,50.76117,50.738964,50.708374,50.766506
2330,50.72848,50.69487,50.68995,50.763035
2331,50.683823,50.64007,50.65799,50.74431
2332,50.653717,50.61073,50.626976,50.71217
2333,50.632946,50.589684,50.606575,50.692055
2334,50.66512,50.63419,50.623337,50.69264
2335,50.691326,50.666115,50.642384,50.704227
2336,50.668377,50.635284,50.629288,50.701458
2337,50.668613,50.635876,50.62907,50.70077
2338,50.645184,50.608883,50.610115,50.686436
2339,50.52676,50.465004,50.5236,50.63313
2340,50.391483,50.307995,50.415627,50.55338
2341,50.379192,50.311623,50.3835,50.50016
2342,50.33824,50.27743,50.334187,50.44176
2343,50.43237,50.407074,50.383904,50.44489
2344,50.46227,50.443775,50.405273,50.45738
2345,50.461025,50.438725,50.408775,50.465916
2346,50.49036,50.46992,50.435757,50.49054
2347,50.418697,50.37675,50.391006,50.473946
2348,50.30984,50.247612,50.307594,50.41694
2349,50.20774,50.134922,50.218838,50.341793
2350,50.124744,50.04981,50.13861,50.26406
2351,49.993507,49.90173,50.02856,50.175785
2352,49.98817,49.914494,50.000668,50.123943
2353,49.994244,49.939648,49.982933,50.081005
2354,49.982166,49.934525,49.96221,50.051056
2355,50.074993,50.052364,50.023727,50.079857
2356,50.080044,50.05676,50.029587,50.0866
2357,50.024303,49.98535,49.99346,50.070976
2358,49.88921,49.821774,49.89407,50.008728
2359,49.82331,49.749783,49.83586,49.95833
2360,49.97023,49.939083,49.929733,49.99674
2361,50.121075,50.120056,50.042793,50.07053
2362,50.20174,50.20783,50.114487,50.13313
2363,50.28835,50.29875,50.19559,50.20886
2364,50.30418,50.305176,50.22312,50.248875
2365,50.228302,50.19944,50.184574,50.249516
2366,50.188946,50.151756,50.155655,50.231453
2367,50.21721,50.189785,50.171707,50.234703
2368,50.289803,50.277077,50.22587,50.26971
2369,50.506657,50.532566,50.39425,50.387833
2370,50.536865,50.547382,50.4436,50.45764
2371,50.566605,50.566166,50.486954,50.51559
2372,50.552456,50.535606,50.493294,50.543564
2373,50.51775,50.48852,50.474052,50.540554
2374,50.365383,50.30036,50.36653,50.479774
2375,50.34954,50.286316,50.348473,50.459274
2376,50.334553,50.280205,50.32244,50.421463
2377,50.353554,50.308475,50.329857,50.416695
2378,50.328114,50.281033,50.306957,50.39635
2379,50.310616,50.266876,50.28532,50.37023
2380,50.30145,50.262245,50.270508,50.34938
2381,50.3013,50.266083,50.265396,50.33901
2382,50.287144,50.250557,50.252968,50.328335
2383,50.30936,50.280586,50.26541,50.330532
2384,50.316116,50.28975,50.269154,50.331123
2385,50.307896,50.277042,50.266544,50.33442
2386,50.299526,50.266224,50.26123,50.332302
2387,50.288925,50.255466,50.25084,50.322083
2388,50.301838,50.27224,50.258926,50.32511
2389,50.237926,50.192177,50.21524,50.302536
2390,50.246098,50.204254,50.21853,50.300694
2391,50.202652,50.154224,50.18335,50.274044
2392,50.217472,50.179974,50.18453,50.26084
